epic_id,stage_r_label,stage_r_reason,n_events_total,n_events_ge_5_cadences,n_events_ge_10_cadences,n_events_shape_ge_071,n_events_shape_ge_074,n_events_long_good,max_shape_score,median_shape_score,max_duration_cadences,median_duration_cadences,depth_min,depth_max,depth_ratio,spike_fraction_2cadence,stage_r_policy_version,stage_r_needs_manual_review,stage_r_debug_json
EPIC_211759361,promote_to_deeper_eval,promote: 12 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.304,23,15,14,12,12,12,0.8208052670808792,0.7434874979137902,24.0,21.0,0.0001529767466691,0.003663084877423,23.945370503574136,0.30434782608695654,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":12,""n_events_ge_10_cadences"":14,""n_events_ge_5_cadences"":15,""n_events_long_good"":12,""n_events_shape_ge_071"":12,""n_events_shape_ge_074"":12,""n_events_spike_le_2_cadences"":7,""n_events_spike_le_3_cadences"":8,""n_events_strong_ge5_shape_ge074"":12,""n_events_total"":23,""n_events_with_duration_or_shape"":23},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.003663084877423,""depth_min"":0.0001529767466691,""depth_ratio"":23.945370503574136,""max_duration_cadences"":24.0,""max_shape_score"":0.8208052670808792,""median_duration_cadences"":21.0,""median_shape_score"":0.7434874979137902,""non_spike_depth_ratio"":8.351853421940614,""spike_fraction_2cadence"":0.30434782608695654,""spike_fraction_3cadence"":0.34782608695652173},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211759736,reject_as_noise_or_artifact,reject: no coherent long-duration event family (0 events meet duration>=10 and shape>=0.70); depth/duration are highly inconsistent (depth_ratio=42.2); n_events_total=29,29,8,1,2,0,0,0.7202123912727099,0.6348529779080404,10.0,3.0,4.62292982867929e-05,0.0019497706827893,42.17608216100316,0.3793103448275862,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":0,""n_events_ge_10_cadences"":1,""n_events_ge_5_cadences"":8,""n_events_long_good"":0,""n_events_shape_ge_071"":2,""n_events_shape_ge_074"":0,""n_events_spike_le_2_cadences"":11,""n_events_spike_le_3_cadences"":19,""n_events_strong_ge5_shape_ge074"":0,""n_events_total"":29,""n_events_with_duration_or_shape"":29},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":false,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0019497706827893,""depth_min"":4.62292982867929e-05,""depth_ratio"":42.17608216100316,""max_duration_cadences"":10.0,""max_shape_score"":0.7202123912727099,""median_duration_cadences"":3.0,""median_shape_score"":0.6348529779080404,""non_spike_depth_ratio"":30.552236387236903,""spike_fraction_2cadence"":0.3793103448275862,""spike_fraction_3cadence"":0.6551724137931034},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211770415,promote_to_deeper_eval,promote: 6 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.217,23,17,14,11,6,6,0.8017684642492038,0.6777527486158453,24.0,11.0,3.61258692680444e-05,0.0008691884716399,24.060001579221566,0.21739130434782608,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":9,""n_events_ge_10_cadences"":14,""n_events_ge_5_cadences"":17,""n_events_long_good"":6,""n_events_shape_ge_071"":11,""n_events_shape_ge_074"":6,""n_events_spike_le_2_cadences"":5,""n_events_spike_le_3_cadences"":5,""n_events_strong_ge5_shape_ge074"":6,""n_events_total"":23,""n_events_with_duration_or_shape"":23},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0008691884716399,""depth_min"":3.61258692680444e-05,""depth_ratio"":24.060001579221566,""max_duration_cadences"":24.0,""max_shape_score"":0.8017684642492038,""median_duration_cadences"":11.0,""median_shape_score"":0.6777527486158453,""non_spike_depth_ratio"":18.33960530504804,""spike_fraction_2cadence"":0.21739130434782608,""spike_fraction_3cadence"":0.21739130434782608},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211771175,hold_for_review,"hold: borderline long-family case with 2 events duration_cadences>=10 and shape_score>=0.70, but promote criteria not met",34,18,9,3,0,0,0.739796285322767,0.6392858185877872,22.0,5.0,0.0001265923520574,0.0025886420329067,20.448644731183663,0.2647058823529412,stage_r_manual_calibration_v2,True,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":2,""n_events_ge_10_cadences"":9,""n_events_ge_5_cadences"":18,""n_events_long_good"":0,""n_events_shape_ge_071"":3,""n_events_shape_ge_074"":0,""n_events_spike_le_2_cadences"":9,""n_events_spike_le_3_cadences"":13,""n_events_strong_ge5_shape_ge074"":0,""n_events_total"":34,""n_events_with_duration_or_shape"":34},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":true,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0025886420329067,""depth_min"":0.0001265923520574,""depth_ratio"":20.448644731183663,""max_duration_cadences"":22.0,""max_shape_score"":0.739796285322767,""median_duration_cadences"":5.0,""median_shape_score"":0.6392858185877872,""non_spike_depth_ratio"":5.189259928339024,""spike_fraction_2cadence"":0.2647058823529412,""spike_fraction_3cadence"":0.38235294117647056},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211783068,hold_for_review,hold: exactly 1 strong event has duration_cadences>=5 and shape_score>=0.74; single-strong guardrails passed; promote long-good count=1,30,15,5,2,1,1,0.7777928761392043,0.636598170981257,22.0,4.5,0.0002568144480614,0.0014087186312681,5.485355835320056,0.26666666666666666,stage_r_manual_calibration_v2,True,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":2,""n_events_ge_10_cadences"":5,""n_events_ge_5_cadences"":15,""n_events_long_good"":1,""n_events_shape_ge_071"":2,""n_events_shape_ge_074"":1,""n_events_spike_le_2_cadences"":8,""n_events_spike_le_3_cadences"":12,""n_events_strong_ge5_shape_ge074"":1,""n_events_total"":30,""n_events_with_duration_or_shape"":30},""flags"":{""depth_highly_inconsistent"":false,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":true,""hold_single_strong_rule_passed"":true,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":true,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0014087186312681,""depth_min"":0.0002568144480614,""depth_ratio"":5.485355835320056,""max_duration_cadences"":22.0,""max_shape_score"":0.7777928761392043,""median_duration_cadences"":4.5,""median_shape_score"":0.636598170981257,""non_spike_depth_ratio"":4.759713509032522,""spike_fraction_2cadence"":0.26666666666666666,""spike_fraction_3cadence"":0.4},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211791780,promote_to_deeper_eval,promote: 9 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=22; spike_fraction_2cadence=0.107,28,23,13,13,9,9,0.821541034646183,0.6958296077601898,22.0,9.0,0.0001354769281363,0.003038560793849,22.428621874212993,0.10714285714285714,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":10,""n_events_ge_10_cadences"":13,""n_events_ge_5_cadences"":23,""n_events_long_good"":9,""n_events_shape_ge_071"":13,""n_events_shape_ge_074"":9,""n_events_spike_le_2_cadences"":3,""n_events_spike_le_3_cadences"":4,""n_events_strong_ge5_shape_ge074"":9,""n_events_total"":28,""n_events_with_duration_or_shape"":28},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.003038560793849,""depth_min"":0.0001354769281363,""depth_ratio"":22.428621874212993,""max_duration_cadences"":22.0,""max_shape_score"":0.821541034646183,""median_duration_cadences"":9.0,""median_shape_score"":0.6958296077601898,""non_spike_depth_ratio"":13.249042697448308,""spike_fraction_2cadence"":0.10714285714285714,""spike_fraction_3cadence"":0.14285714285714285},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211795325,promote_to_deeper_eval,promote: 3 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.167,30,17,14,6,3,3,0.8421145555727513,0.6648466771228219,24.0,7.5,0.0001229891420897,0.0018958064799583,15.41442153141963,0.16666666666666666,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":7,""n_events_ge_10_cadences"":14,""n_events_ge_5_cadences"":17,""n_events_long_good"":3,""n_events_shape_ge_071"":6,""n_events_shape_ge_074"":3,""n_events_spike_le_2_cadences"":5,""n_events_spike_le_3_cadences"":11,""n_events_strong_ge5_shape_ge074"":3,""n_events_total"":30,""n_events_with_duration_or_shape"":30},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0018958064799583,""depth_min"":0.0001229891420897,""depth_ratio"":15.41442153141963,""max_duration_cadences"":24.0,""max_shape_score"":0.8421145555727513,""median_duration_cadences"":7.5,""median_shape_score"":0.6648466771228219,""non_spike_depth_ratio"":6.50731697711123,""spike_fraction_2cadence"":0.16666666666666666,""spike_fraction_3cadence"":0.36666666666666664},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211805106,reject_as_noise_or_artifact,reject: dominated by 2-3 cadence spike events; no coherent long-duration event family (0 events meet duration>=10 and shape>=0.70); depth/duration are highly inconsistent (depth_ratio=21.2); n_events_total=44,44,1,0,3,0,0,0.7130476352203537,0.6656857052646694,5.0,2.0,3.539359023618793e-05,0.0007517955708566,21.24100905954242,0.5454545454545454,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":0,""n_events_ge_10_cadences"":0,""n_events_ge_5_cadences"":1,""n_events_long_good"":0,""n_events_shape_ge_071"":3,""n_events_shape_ge_074"":0,""n_events_spike_le_2_cadences"":24,""n_events_spike_le_3_cadences"":38,""n_events_strong_ge5_shape_ge074"":0,""n_events_total"":44,""n_events_with_duration_or_shape"":44},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":false,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":false,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":false,""spike_2cadence_dominant"":true,""spike_3cadence_dominant"":true},""metrics"":{""depth_max"":0.0007517955708566,""depth_min"":3.539359023618793e-05,""depth_ratio"":21.24100905954242,""max_duration_cadences"":5.0,""max_shape_score"":0.7130476352203537,""median_duration_cadences"":2.0,""median_shape_score"":0.6656857052646694,""non_spike_depth_ratio"":5.13270950542786,""spike_fraction_2cadence"":0.5454545454545454,""spike_fraction_3cadence"":0.8636363636363636},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211810283,promote_to_deeper_eval,promote: 2 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=23; spike_fraction_2cadence=0.333,24,14,10,4,2,2,0.745743078298851,0.6456466882694352,23.0,6.5,4.487217452908698e-05,0.0018070190096397,40.27036863275606,0.3333333333333333,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":4,""n_events_ge_10_cadences"":10,""n_events_ge_5_cadences"":14,""n_events_long_good"":2,""n_events_shape_ge_071"":4,""n_events_shape_ge_074"":2,""n_events_spike_le_2_cadences"":8,""n_events_spike_le_3_cadences"":9,""n_events_strong_ge5_shape_ge074"":2,""n_events_total"":24,""n_events_with_duration_or_shape"":24},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0018070190096397,""depth_min"":4.487217452908698e-05,""depth_ratio"":40.27036863275606,""max_duration_cadences"":23.0,""max_shape_score"":0.745743078298851,""median_duration_cadences"":6.5,""median_shape_score"":0.6456466882694352,""non_spike_depth_ratio"":9.60479302757504,""spike_fraction_2cadence"":0.3333333333333333,""spike_fraction_3cadence"":0.375},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211813858,promote_to_deeper_eval,promote: 11 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=23; spike_fraction_2cadence=0.139,36,30,22,16,11,11,0.8361442733286226,0.6834436410307716,23.0,11.0,0.0001725129331432,0.0022055133298877,12.78462599703723,0.1388888888888889,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":14,""n_events_ge_10_cadences"":22,""n_events_ge_5_cadences"":30,""n_events_long_good"":11,""n_events_shape_ge_071"":16,""n_events_shape_ge_074"":11,""n_events_spike_le_2_cadences"":5,""n_events_spike_le_3_cadences"":6,""n_events_strong_ge5_shape_ge074"":11,""n_events_total"":36,""n_events_with_duration_or_shape"":36},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0022055133298877,""depth_min"":0.0001725129331432,""depth_ratio"":12.78462599703723,""max_duration_cadences"":23.0,""max_shape_score"":0.8361442733286226,""median_duration_cadences"":11.0,""median_shape_score"":0.6834436410307716,""non_spike_depth_ratio"":6.53650272543093,""spike_fraction_2cadence"":0.1388888888888889,""spike_fraction_3cadence"":0.16666666666666666},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211818652,promote_to_deeper_eval,promote: 9 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=23; spike_fraction_2cadence=0.148,27,22,19,10,9,9,0.8555259411426679,0.7001559859919976,23.0,14.0,0.0002370805487894,0.0015524785113566,6.5483166766906535,0.14814814814814814,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":12,""n_events_ge_10_cadences"":19,""n_events_ge_5_cadences"":22,""n_events_long_good"":9,""n_events_shape_ge_071"":10,""n_events_shape_ge_074"":9,""n_events_spike_le_2_cadences"":4,""n_events_spike_le_3_cadences"":5,""n_events_strong_ge5_shape_ge074"":9,""n_events_total"":27,""n_events_with_duration_or_shape"":27},""flags"":{""depth_highly_inconsistent"":false,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0015524785113566,""depth_min"":0.0002370805487894,""depth_ratio"":6.5483166766906535,""max_duration_cadences"":23.0,""max_shape_score"":0.8555259411426679,""median_duration_cadences"":14.0,""median_shape_score"":0.7001559859919976,""non_spike_depth_ratio"":5.295675912735972,""spike_fraction_2cadence"":0.14814814814814814,""spike_fraction_3cadence"":0.18518518518518517},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211821200,promote_to_deeper_eval,promote: 10 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.074,27,23,18,12,11,10,0.8895670170438023,0.6973909859144369,24.0,11.0,6.742238755430563e-05,0.0018522011445152,27.4716041911648,0.07407407407407407,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":10,""n_events_ge_10_cadences"":18,""n_events_ge_5_cadences"":23,""n_events_long_good"":10,""n_events_shape_ge_071"":12,""n_events_shape_ge_074"":11,""n_events_spike_le_2_cadences"":2,""n_events_spike_le_3_cadences"":4,""n_events_strong_ge5_shape_ge074"":10,""n_events_total"":27,""n_events_with_duration_or_shape"":27},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0018522011445152,""depth_min"":6.742238755430563e-05,""depth_ratio"":27.4716041911648,""max_duration_cadences"":24.0,""max_shape_score"":0.8895670170438023,""median_duration_cadences"":11.0,""median_shape_score"":0.6973909859144369,""non_spike_depth_ratio"":27.4716041911648,""spike_fraction_2cadence"":0.07407407407407407,""spike_fraction_3cadence"":0.14814814814814814},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211833851,promote_to_deeper_eval,promote: 4 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=23; spike_fraction_2cadence=0.185,27,14,11,6,4,4,0.7992319016769379,0.6460210064337577,23.0,5.0,0.0001416482035205,0.0032328175538396,22.82286307550474,0.18518518518518517,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":6,""n_events_ge_10_cadences"":11,""n_events_ge_5_cadences"":14,""n_events_long_good"":4,""n_events_shape_ge_071"":6,""n_events_shape_ge_074"":4,""n_events_spike_le_2_cadences"":5,""n_events_spike_le_3_cadences"":13,""n_events_strong_ge5_shape_ge074"":4,""n_events_total"":27,""n_events_with_duration_or_shape"":27},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0032328175538396,""depth_min"":0.0001416482035205,""depth_ratio"":22.82286307550474,""max_duration_cadences"":23.0,""max_shape_score"":0.7992319016769379,""median_duration_cadences"":5.0,""median_shape_score"":0.6460210064337577,""non_spike_depth_ratio"":21.72968547628218,""spike_fraction_2cadence"":0.18518518518518517,""spike_fraction_3cadence"":0.48148148148148145},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
