freeze_batch_id,epic_id,manual_label,manual_label_family,training_class,science_binary,training_use,training_exclusion_reason,stage_g_deeper_eval,stage_g_deeper_eval_action,manual_next_action,manual_confidence,manual_reason,reviewed_at,reviewer,cnn_manual_conflict,conflict_reason,decision_authority,manual_vetted,decision,stage_g_action,training_update,queue_rank,cnn_score,morphology_positive,flux_p_science_like,flux_p_top3_mean,flux_p_top10_mean,flux_num_segments,autovet_rank_score,review_priority_score,triage_score_global,triage_step_score,triage_whiteness_score,best_shape_score,best_depth_snr,primary_depth_snr,n_events,n_periods_proposed,n_periods_validated,best_period_days,period_support_count,event_family_count,primary_depth,radius_ratio_sqrt_depth,transit_duration_hours,odd_even_depth_ratio,odd_even_depth_delta_explicit,secondary_to_primary_depth_ratio,secondary_depth_snr,oot_variability_to_depth,alias_best_support_ratio,spike_fraction_2cadence,pilot_noise_like_flag,obvious_low_signal_flag,funnel_bucket,prefilter_rank,prefilter_rank_score,recommended_prefilter_action,prefilter_reason,key_metrics_used,triggered_rules,autovet_label,autovet_reason,period_gate,odd_even_gate,secondary_eclipse_gate,oot_variability_gate,depth_consistency_gate,event_cluster_gate,alias_gate,thruster_cadence_gate,diagnostic_gate_summary,stage_f_label,stage_f_reason,stage_g_label,stage_g_reason,source_files
manual_vetting_batch_64,EPIC_211910237,uncertain_hold,hold,excluded_uncertain_hold,unresolved,false,excluded_uncertain_manual_hold,false,do_not_promote_to_stage_g,keep_hold_for_recheck_with_stage_f_period_validation_and_eb_diagnostic_review,medium,"Clear dip-like signal is present with strong primary SNR around 13.60, low OOT variability at about 0.06x transit depth, many event-family members, and no meaningful positive secondary eclipse. However the primary depth is relatively large at about 0.015, radius ratio is about 0.123, apparent duration is long at about 9.32 hours for P=2.21d, and odd/even consistency is only mediocre with ratio about 0.780 and explicit delta about 0.267. Period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and EB diagnostic review rather than promote directly.",2026-05-25,user_provided_manual_review,none,CNN score is moderate and consistent with cautious hold rather than promotion.,manual_review,true,,,,23,0.7690675854682922,true,0.7690675854682922,0.6762658556302389,0.5484306216239929,13,0.7065263882472356,0.7065263882472356,-0.6574051574613518,0.0554478932009109,0.994443094476811,0.8642359009570393,53.82043785318163,53.82043785318163,34.0,0.0,0.0,,0.0,34.0,,,,,,,,,,,False,False,needs_period_search,184,0.560291,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.7691; triage_score_global=-0.6574; triage_step_score=0.05545; triage_whiteness_score=0.9944; best_shape_score=0.8642; best_depth_snr=53.82; n_events=34; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv
manual_vetting_batch_64,EPIC_211356395,uncertain_hold,hold,excluded_uncertain_hold,unresolved,false,excluded_uncertain_manual_hold,false,do_not_promote_to_stage_g,promote_to_stage_f_period_validation,medium,"Visible shallow folded dip with good odd/even consistency and no secondary eclipse; OOT variability acceptable at about 0.30 of depth; primary SNR is modest and period support is fallback/ambiguous, so hold for Stage F validation rather than direct promotion.",2026-05-19,user_provided_manual_review,,,manual_review,true,,,,24,0.9072693586349487,true,0.9072693586349488,0.8603942592938741,0.7488120377063752,13,0.704932427770459,0.704932427770459,-0.6655597658556702,0.0153732507873109,0.999335859513402,0.8005462237381248,10.47721338776561,10.47721338776561,27.0,0.0,0.0,,0.0,27.0,,,,,,,,,,,False,False,needs_period_search,282,0.509931,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,flux_p_science_like=0.9073; triage_score_global=-0.6656; triage_step_score=0.01537; triage_whiteness_score=0.9993; best_shape_score=0.8005; best_depth_snr=10.48; n_events=27; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260519_epic5/manual_vetting_decisions_20260519_epic5.csv
manual_vetting_batch_64,EPIC_211844348,noise_or_artifact,negative,negative_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject_from_candidate_pipeline,medium_high,"Manual review favors noise/artifact despite superficially acceptable diagnostics. The signal is very shallow, and the apparent duration is fairly long at about 5.88 hours. Odd/even consistency is good with ratio about 0.949 and no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods, and the visual signal is not convincing enough to justify holding. Reject as noise/artifact despite morphology-positive CNN score.",2026-05-22,user_provided_manual_review,none,CNN score is moderate-high but not extreme; manual rejection is driven by poor visual credibility and fallback period support.,manual_review,true,,,,25,0.8062503337860107,true,0.8062503337860107,0.7611482342084249,0.6365337610244751,13,0.7033915052580265,0.7033915052580265,-0.6659930485376044,0.0169677830392703,0.9995958291225626,0.8034542584993157,59.02308109998477,59.02308109998477,22.0,0.0,0.0,,0.0,22.0,,,,,,,,,,,False,False,needs_period_search,188,0.55697,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.8063; triage_score_global=-0.666; triage_step_score=0.01697; triage_whiteness_score=0.9996; best_shape_score=0.8035; best_depth_snr=59.02; n_events=22; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv
manual_vetting_batch_64,EPIC_211432321,noise_or_artifact,negative,negative_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject_from_candidate_pipeline,high,"Weak/shallow signal with modest primary SNR around 7.52, very short period at P=0.776d, and implausibly long transit duration around 6.37 hours. Period support is unreliable from event-spacing fallback with many candidate periods, and alias risk is moderate with stronger support near the double-period alias. Odd/even is not catastrophically mismatched but still imperfect, so reject as noise/artifact rather than promote.",2026-05-19,user_provided_manual_review,,,manual_review,true,,,,26,0.7472430467605591,true,0.7472430467605591,0.7113798062006632,0.6217235028743744,13,0.7025625330328623,0.7025625330328623,-0.6660006588924674,0.0189453492819511,0.9996003953354804,0.8438083829071373,49.4157517642225,49.4157517642225,25.0,0.0,0.0,,0.0,25.0,,,,,,,,,,,False,False,needs_period_search,75,0.615412,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.7472; triage_score_global=-0.666; triage_step_score=0.01895; triage_whiteness_score=0.9996; best_shape_score=0.8438; best_depth_snr=49.42; n_events=25; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260519_epic11/manual_vetting_decisions_cumulative_20260519_epic11.csv
manual_vetting_batch_64,EPIC_211592766,uncertain_hold,hold,excluded_uncertain_hold,unresolved,false,excluded_uncertain_manual_hold,false,do_not_promote_to_stage_g,keep_hold_for_recheck_with_stage_f_period_validation,medium,"Transit-like signal has acceptable primary SNR around 8.09, good odd/even consistency with ratio about 0.933 and explicit delta about 0.072, no significant secondary eclipse, and low alias risk. However the transit duration is long at about 7.36 hours for P=2.09d, OOT variability is non-trivial at about 0.27x transit depth, CNN morphology score is only moderate, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and improved plot/detrending review rather than promote.",2026-05-20,user_provided_manual_review,none,CNN score is moderate and consistent with a cautious hold rather than promotion.,manual_review,true,,,,27,0.7661640644073486,true,0.7661640644073486,0.6284609039624532,0.3991472095251083,13,0.7024968892092387,0.7024968892092387,-0.6640884905040055,0.0300052464857771,0.9984530943024033,0.8668297382235659,34.93801838030294,34.93801838030294,24.0,0.0,0.0,,0.0,24.0,,,,,,,,,,,False,False,needs_period_search,272,0.515092,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.7662; triage_score_global=-0.6641; triage_step_score=0.03001; triage_whiteness_score=0.9985; best_shape_score=0.8668; best_depth_snr=34.94; n_events=24; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic25/manual_vetting_decisions_cumulative_20260520_epic25.csv
manual_vetting_batch_64,EPIC_211371463,uncertain_hold,hold,excluded_uncertain_hold,unresolved,false,excluded_uncertain_manual_hold,false,do_not_promote_to_stage_g,run_stage_f_validation_with_oot_detrending_check,medium,"Strong dip morphology and excellent odd/even consistency, but OOT variability is about 1.9x the transit depth, duration is long for P=2.84d, and period source is fallback-only; hold pending better OOT/detrending validation.",2026-05-19,user_provided_manual_review,,,manual_review,true,,,,28,0.9274136424064636,true,0.9274136424064636,0.9080195228258768,0.8556100785732269,13,0.7008926721389137,0.7008926721389137,-0.6517151945030114,0.0237121459235163,0.9910291167018068,0.7208409399388637,89.46492459553606,89.46492459553606,22.0,0.0,0.0,,0.0,22.0,,,,,,,,,,,False,False,needs_period_search,65,0.6269,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,flux_p_science_like=0.9274; triage_score_global=-0.6517; triage_step_score=0.02371; triage_whiteness_score=0.991; best_shape_score=0.7208; best_depth_snr=89.46; n_events=22; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260519_epic5/manual_vetting_decisions_20260519_epic5.csv
manual_vetting_batch_64,EPIC_211939206,low_priority_negative,negative,negative_low_priority,not_science_like,true,,false,do_not_promote_to_stage_g,reject_low_priority,not_provided,"Best-looking noise case. Some transit-like dip morphology exists, but validation is weak. Primary depth = 0.001054. SNR = 43.47. Odd/even agreement is imperfect: ratio = 0.712, delta = 0.310. Alias risk = moderate. Strong alias/double-period support: alias_best_period_days = 3.16692, support_ratio = 0.889. Period source = event_spacing_fallback. Candidate period count is extremely high: 1671. CNN score = 0.736 is morphology-only.",2026-05-25,user_provided_manual_review,none,"CNN score is morphology-only and should not override weak validation, alias risk, or fallback-period support.",manual_review,true,reject_low_priority,do_not_promote,low_priority_negative,29,0.7356958985328674,true,0.7356958985328674,0.6891074577967325,0.5635661065578461,13,0.6997606311531702,0.6997606311531702,-0.6651055834925609,0.0215105411014772,0.9990633500955364,0.8696321838011905,97.80512069200432,97.80512069200432,29.0,0.0,0.0,,0.0,29.0,,,,,,,,,,,False,False,needs_period_search,49,0.634006,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.7357; triage_score_global=-0.6651; triage_step_score=0.02151; triage_whiteness_score=0.9991; best_shape_score=0.8696; best_depth_snr=97.81; n_events=29; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv
manual_vetting_batch_64,EPIC_211781094,noise_or_artifact,negative,negative_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject_from_candidate_pipeline,medium_high,"Some signal-like features may be present, but the detection is not credible as a planet-like candidate. The measured primary depth is extremely large at about 0.217, implying radius ratio about 0.466, while primary SNR is weak around 3.34 and event support is limited. Odd/even consistency is acceptable and there is no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods and the signal appears unreliable. Reject as noise/artifact or bad folded-event fit rather than promote or hold.",2026-05-22,user_provided_manual_review,cnn_high_manual_reject,"CNN score is high at about 0.917, but manual review rejects because the signal is not visually or physically credible as planet-like and appears dominated by bad folded-event geometry or artifact behavior.",manual_review,true,,,,30,0.9170820713043213,true,0.9170820713043212,0.8839304248491923,0.6357425600290298,13,0.6984905755984833,0.6984905755984833,-0.5859556314529117,0.0638460297106821,0.951573378871747,0.7866611876202833,16.711806082360567,16.711806082360567,12.0,0.0,0.0,,0.0,12.0,,,,,,,,,,,False,False,needs_period_search,773,0.297234,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.9171; triage_score_global=-0.586; triage_step_score=0.06385; triage_whiteness_score=0.9516; best_shape_score=0.7867; best_depth_snr=16.71; n_events=12; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv
manual_vetting_batch_64,EPIC_211702989,noise_or_artifact,negative,negative_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject_from_candidate_pipeline,high,"Manual review favors noise/artifact rather than a planet-like candidate. The signal is very shallow despite modest/high primary SNR, with no detected secondary eclipse, but odd/even consistency is poor: odd/even ratio about 0.400 and explicit delta about 0.833. Alias risk is moderate with stronger support at the double-period alias, and the period source is event-spacing fallback with many candidate periods. Reject from candidate pipeline despite high CNN morphology score because the signal is not visually or diagnostically planet-like.",2026-05-22,user_provided_manual_review,cnn_high_manual_reject,"CNN score is high at about 0.945, but manual/diagnostic review rejects due to shallow noisy signal, poor odd/even consistency, moderate alias risk, and fallback period support.",manual_review,true,,,,31,0.9450697302818298,true,0.9450697302818298,0.8882330656051636,0.6969418704509736,13,0.6964299461498162,0.6964299461498162,-0.6665156974555153,0.0081477770130167,0.9999094184733092,0.7133417898075152,32.53137702753472,32.53137702753472,29.0,0.0,0.0,,0.0,29.0,,,,,,,,,,,False,False,needs_period_search,240,0.534757,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.9451; triage_score_global=-0.6665; triage_step_score=0.008148; triage_whiteness_score=0.9999; best_shape_score=0.7133; best_depth_snr=32.53; n_events=29; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic29/manual_vetting_decisions_cumulative_20260522_epic29.csv
manual_vetting_batch_64,EPIC_211980250,reject_as_noise_or_artifact,negative,negative_reject_as_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject,not_provided,Manual review rejects despite strong-looking metrics. Primary depth = 0.014447. SNR = 306.85. Odd/even good: ratio = 0.928. OOT/depth low: 0.023. No secondary eclipse detected. But visual/manual confidence is not candidate-like. Long duration: 12.26 h at P = 2.97623 d. Large radius ratio estimate: 0.120. Period source = event_spacing_fallback. Candidate period count = 476.,2026-05-28,user_provided_manual_review,none,CNN remains morphology-only and does not override manual judgement that the object is not candidate-like.,manual_review,true,reject,do_not_promote,noise_or_artifact_or_false_positive,32,0.7985085248947144,true,0.7985085248947144,0.7562153140703837,0.695283043384552,13,0.6962967526388115,0.6962967526388115,-0.6519038196224566,0.0122020103097258,0.991142291773474,0.7928053926538803,967.711192859967,967.711192859967,16.0,0.0,0.0,,0.0,16.0,,,,,,,,,,,False,False,needs_period_search,132,0.587033,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.7985; triage_score_global=-0.6519; triage_step_score=0.0122; triage_whiteness_score=0.9911; best_shape_score=0.7928; best_depth_snr=967.7; n_events=16; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv
manual_vetting_batch_64,EPIC_211512262,uncertain_hold,hold,excluded_uncertain_hold,unresolved,false,excluded_uncertain_manual_hold,false,do_not_promote_to_stage_g,keep_hold_for_recheck_with_stage_f_period_validation,medium,"Very shallow but coherent transit-like signal with excellent odd/even consistency, ratio about 0.981 and explicit delta about 0.019, no detected secondary eclipse, low alias risk, high CNN morphology score, and locally enhanced cutouts showing repeated weak dips in several events. However the primary depth is tiny at about 0.000104, primary SNR is weak/modest at about 3.50, event support is limited, and the period source is event-spacing fallback. Keep as uncertain hold pending Stage F period validation and improved stacked/local cutout review rather than direct candidate promotion.",2026-05-20,user_provided_manual_review,,,manual_review,true,,,,33,0.9807813763618469,true,0.9807813763618468,0.9697994589805604,0.7819601118564605,13,0.6960508232258793,0.6960508232258793,-0.6666140250661814,0.0049873968168037,0.9999684150397088,0.7086320142306581,21.05106375489552,21.05106375489552,14.0,0.0,0.0,,0.0,14.0,,,,,,,,,,,False,False,needs_period_search,242,0.532761,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,flux_p_science_like=0.9808; triage_score_global=-0.6666; triage_step_score=0.004987; triage_whiteness_score=1; best_shape_score=0.7086; best_depth_snr=21.05; n_events=14; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic16/manual_vetting_decisions_cumulative_20260520_epic16.csv
manual_vetting_batch_64,EPIC_211945246,low_priority_negative,negative,negative_low_priority,not_science_like,true,,false,do_not_promote_to_stage_g,reject_low_priority,not_provided,"Folded light curve shows only a small weak possible dip. Secondary diagnostic is flat / line-like, with no meaningful secondary eclipse. Primary depth is shallow: 0.000907. SNR is weak: 6.65. Odd/even is acceptable but not clean: ratio = 0.786. OOT is good: oot_variability_to_depth = 0.0119. Period source = event_spacing_fallback. Candidate period count = 698. Not convincing enough for promotion.",2026-05-28,user_provided_manual_review,none,CNN remains morphology-only and does not override weak manual/validation context.,manual_review,true,reject_low_priority,do_not_promote,low_priority_negative,34,0.7421477437019348,true,0.7421477437019348,0.6964044769605001,0.5767017573118209,13,0.6947440436290104,0.6947440436290104,-0.6659151075045568,0.0143057776649761,0.999549064502734,0.8789140928483112,37.34600828280925,37.34600828280925,19.0,0.0,0.0,,0.0,19.0,,,,,,,,,,,False,False,needs_period_search,258,0.524885,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.7421; triage_score_global=-0.6659; triage_step_score=0.01431; triage_whiteness_score=0.9995; best_shape_score=0.8789; best_depth_snr=37.35; n_events=19; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv
manual_vetting_batch_64,EPIC_211542908,binary_system,negative,false_positive_eb_or_variable,not_science_like,true,,false,do_not_promote_to_stage_g,reject_from_candidate_pipeline,high,"Strong odd/even depth mismatch with ratio about 0.391 and explicit delta about 1.27, making the signal EB-like or unreliable rather than planet-like. The signal is also very shallow, primary SNR is only modest around 6.38, alias risk is moderate, and the period source is event-spacing fallback with many candidate periods. Reject from candidate pipeline despite morphology-positive CNN score and no detected secondary eclipse.",2026-05-20,user_provided_manual_review,cnn_high_manual_reject,"CNN score is high at about 0.934, but manual/diagnostic review rejects due to strong odd/even mismatch, shallow signal, alias risk, and weak fallback period support.",manual_review,true,,,,35,0.934166669845581,true,0.934166669845581,0.8971160650253296,0.685259473323822,13,0.6943438709817704,0.6943438709817704,-0.6666269476781638,0.0029766381555661,0.9999761686068982,0.7324395952550271,18.883850107542788,18.883850107542788,20.0,0.0,0.0,,0.0,20.0,,,,,,,,,,,False,False,needs_period_search,138,0.582805,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,flux_p_science_like=0.9342; triage_score_global=-0.6666; triage_step_score=0.002977; triage_whiteness_score=1; best_shape_score=0.7324; best_depth_snr=18.88; n_events=20; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic20/manual_vetting_decisions_cumulative_20260520_epic20.csv
