queue_rank,epic_id,autovet_label,autovet_confidence,recommended_next_action,explanation_short,triggered_rules,key_metrics_used,autovet_rank_score,review_priority_score,flux_p_science_like,flux_p_top3_mean,flux_p_top10_mean,flux_num_segments,triage_score_global,triage_step_score,triage_whiteness_score,best_shape_score,best_depth_snr,n_events,n_periods_proposed,n_periods_validated,best_period_days,period_support_count,event_family_count,primary_depth,radius_ratio_sqrt_depth,primary_depth_snr,transit_duration_hours,odd_even_depth_ratio,odd_even_depth_delta_explicit,secondary_to_primary_depth_ratio,secondary_depth_snr,oot_variability_to_depth,alias_best_support_ratio,spike_fraction_2cadence,pilot_noise_like_flag,obvious_low_signal_flag,funnel_bucket,prefilter_rank,prefilter_rank_score,recommended_prefilter_action,prefilter_reason,manual_vetted,review_level,master_label,master_reason,master_next_action,decision_authority,cnn_score,morphology_positive,queue_goal,queue_policy,cnn_score_name,cnn_role,cnn_policy_version
34,EPIC_211945246,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.7421; triage_score_global=-0.6659; triage_step_score=0.01431; triage_whiteness_score=0.9995; best_shape_score=0.8789; best_depth_snr=37.35; n_events=19; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6947440436290104,0.6947440436290104,0.7421477437019348,0.6964044769605001,0.5767017573118209,13,-0.6659151075045568,0.0143057776649761,0.999549064502734,0.8789140928483112,37.34600828280925,19.0,0.0,0.0,,0.0,19.0,,,37.34600828280925,,,,,,,,,False,False,needs_period_search,258,0.524885,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.7421477437019348,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
35,EPIC_211542908,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.9342; triage_score_global=-0.6666; triage_step_score=0.002977; triage_whiteness_score=1; best_shape_score=0.7324; best_depth_snr=18.88; n_events=20; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6943438709817704,0.6943438709817704,0.934166669845581,0.8971160650253296,0.685259473323822,13,-0.6666269476781638,0.0029766381555661,0.9999761686068982,0.7324395952550271,18.883850107542788,20.0,0.0,0.0,,0.0,20.0,,,18.883850107542788,,,,,,,,,False,False,needs_period_search,138,0.582805,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.934166669845581,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
36,EPIC_211493634,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.8904; triage_score_global=-0.661; triage_step_score=0.009094; triage_whiteness_score=0.9966; best_shape_score=0.7217; best_depth_snr=786.5; n_events=18; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6924597911762251,0.6924597911762251,0.8903582096099854,0.8770288030306498,0.810487687587738,13,-0.6610409933396729,0.0090943568722532,0.9966245960038036,0.7216709185767727,786.5457058179314,18.0,0.0,0.0,,0.0,18.0,,,786.5457058179314,,,,,,,,,False,False,needs_period_search,4,0.687478,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.8903582096099854,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
37,EPIC_211536223,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.8046; triage_score_global=-0.6533; triage_step_score=0.02876; triage_whiteness_score=0.992; best_shape_score=0.7893; best_depth_snr=42.38; n_events=14; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6917849075768736,0.6917849075768736,0.8045827746391296,0.7908036510149637,0.740885591506958,13,-0.653343571020088,0.0287578884175802,0.9920061426120528,0.7893096718664083,42.37880348751386,14.0,0.0,0.0,,0.0,14.0,,,42.37880348751386,,,,,,,,,False,False,needs_period_search,265,0.518927,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.8045827746391296,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
38,EPIC_211745624,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.9603; triage_score_global=-0.6207; triage_step_score=0.1491; triage_whiteness_score=0.9724; best_shape_score=0.797; best_depth_snr=5.168; n_events=26; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.690538399975148,0.690538399975148,0.9602601528167723,0.9389015833536783,0.7542057573795319,13,-0.6206695445933799,0.149121032862545,0.972401726756028,0.7970047491981102,5.168118523707209,26.0,0.0,0.0,,0.0,26.0,,,5.168118523707209,,,,,,,,,False,False,needs_period_search,670,0.318938,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.9602601528167725,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
39,EPIC_211933215,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.7313; triage_score_global=-0.666; triage_step_score=0.01486; triage_whiteness_score=0.9996; best_shape_score=0.8188; best_depth_snr=85.67; n_events=23; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.690151376335286,0.690151376335286,0.7312652468681335,0.6902632117271423,0.5963154196739197,13,-0.6659730198960068,0.0148636591538208,0.999583811937604,0.8187845665523987,85.6721103893121,23.0,0.0,0.0,,0.0,23.0,,,85.6721103893121,,,,,,,,,False,False,needs_period_search,79,0.614067,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.7312652468681335,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
40,EPIC_212025784,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.7078; triage_score_global=-0.6651; triage_step_score=0.02365; triage_whiteness_score=0.9991; best_shape_score=0.8573; best_depth_snr=167.9; n_events=26; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6899095082581838,0.6899095082581838,0.7077947854995728,0.6744499603907267,0.5945759415626526,13,-0.6651128068995568,0.0236474222168542,0.999067684139734,0.8572702424916658,167.92992321825875,26.0,0.0,0.0,,0.0,26.0,,,167.92992321825875,,,,,,,,,False,False,needs_period_search,53,0.63272,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.7077947854995728,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
41,EPIC_211573482,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.8236; triage_score_global=-0.6617; triage_step_score=0.02463; triage_whiteness_score=0.997; best_shape_score=0.7542; best_depth_snr=287.9; n_events=23; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6874062288586902,0.6874062288586902,0.8235576152801514,0.8072116573651632,0.7581894338130951,13,-0.6617237578748923,0.0246265255130605,0.9970342547249352,0.7541504391843954,287.9108511204542,23.0,0.0,0.0,,0.0,23.0,,,287.9108511204542,,,,,,,,,False,False,needs_period_search,11,0.670062,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.8235576152801514,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
42,EPIC_211424769,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.6962; triage_score_global=-0.6641; triage_step_score=0.02843; triage_whiteness_score=0.9984; best_shape_score=0.8513; best_depth_snr=85.26; n_events=28; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6861145501926422,0.6861145501926422,0.6961907148361206,0.6215127110481262,0.5251638025045395,13,-0.6640558612774905,0.0284281560033714,0.9984335167664944,0.8513433318508468,85.25739851563685,28.0,0.0,0.0,,0.0,28.0,,,85.25739851563685,,,,,,,,,False,False,needs_period_search,43,0.636717,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.6961907148361206,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
43,EPIC_211851580,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.7179; triage_score_global=-0.6656; triage_step_score=0.02025; triage_whiteness_score=0.9993; best_shape_score=0.8182; best_depth_snr=59.82; n_events=28; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6838599334966404,0.6838599334966404,0.717868447303772,0.6885480284690857,0.6375609457492828,13,-0.6655508538766658,0.0202510538797978,0.9993305123259996,0.8182311837894227,59.82091259245647,28.0,0.0,0.0,,0.0,28.0,,,59.82091259245647,,,,,,,,,False,False,needs_period_search,116,0.595009,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.717868447303772,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
44,EPIC_212009427,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.8541; triage_score_global=-0.6565; triage_step_score=0.06132; triage_whiteness_score=0.9939; best_shape_score=0.7994; best_depth_snr=13.09; n_events=46; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.68367002107757,0.68367002107757,0.8540639877319336,0.8070298035939535,0.7453105866909027,427,-0.6565469424764435,0.0613186700826006,0.993928165485866,0.7993971580689944,13.092684359444288,46.0,0.0,0.0,,0.0,46.0,,,13.092684359444288,,,,,,,,,False,False,needs_period_search,480,0.390991,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.8540639877319336,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
45,EPIC_211482556,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.7021; triage_score_global=-0.6649; triage_step_score=0.02941; triage_whiteness_score=0.9989; best_shape_score=0.8187; best_depth_snr=165.8; n_events=26; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.68363796252889,0.68363796252889,0.7020900845527649,0.6569175918896993,0.5667210489511489,13,-0.6649156933154848,0.0294133486426887,0.9989494159892908,0.8186871660034816,165.75950813634765,26.0,0.0,0.0,,0.0,26.0,,,165.75950813634765,,,,,,,,,False,False,needs_period_search,10,0.670412,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.7020900845527649,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
46,EPIC_211944670,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.9806; triage_score_global=-0.6166; triage_step_score=0.07373; triage_whiteness_score=0.9699; best_shape_score=0.7705; best_depth_snr=5.902; n_events=21; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6823384197341636,0.6823384197341636,0.9806146025657654,0.9773536721865336,0.9606301963329316,13,-0.6165571619926266,0.0737311222725526,0.969934297195576,0.7704715838681274,5.90199824602945,21.0,0.0,0.0,,0.0,21.0,,,5.90199824602945,,,,,,,,,False,False,needs_period_search,886,0.278771,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.9806146025657654,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
47,EPIC_211581700,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.9759; triage_score_global=-0.4319; triage_step_score=0.2293; triage_whiteness_score=0.8592; best_shape_score=0.7565; best_depth_snr=6.535; n_events=59; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6862826934317829,0.6814066220717074,0.9759197235107422,0.972870111465454,0.96564964056015,13,-0.4319280187509233,0.2292564281604528,0.859156811250554,0.7564827608244831,6.535198089290305,59.0,0.0,0.0,,0.0,59.0,,,6.535198089290305,,,,,,,,,False,False,needs_period_search,368,0.450142,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.9759197235107422,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
48,EPIC_211953866,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.9902; triage_score_global=-0.6536; triage_step_score=0.06355; triage_whiteness_score=0.9922; best_shape_score=0.7591; best_depth_snr=6.434; n_events=23; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6811889124947291,0.6811889124947291,0.9902045726776124,0.989154815673828,0.9851204872131348,13,-0.6536192318101025,0.0635527844036751,0.9921715390860616,0.759137666416638,6.433860568179533,23.0,0.0,0.0,,0.0,23.0,,,6.433860568179533,,,,,,,,,False,False,needs_period_search,868,0.28076,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.9902045726776123,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
49,EPIC_211942823,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.6874; triage_score_global=-0.6656; triage_step_score=0.01751; triage_whiteness_score=0.9994; best_shape_score=0.8331; best_depth_snr=92.06; n_events=23; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6809323352363587,0.6809323352363587,0.6873986721038818,0.6765503883361816,0.5853072166442871,13,-0.6655880213218875,0.017509505846891,0.9993528127931324,0.8330825836513038,92.06307252617174,23.0,0.0,0.0,,0.0,23.0,,,92.06307252617174,,,,,,,,,False,False,needs_period_search,96,0.605142,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.6873986721038818,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
50,EPIC_211990908,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.7554; triage_score_global=-0.664; triage_step_score=0.03171; triage_whiteness_score=0.9984; best_shape_score=0.8962; best_depth_snr=20.82; n_events=16; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6805679310846209,0.6805679310846209,0.7553717494010925,0.6505135099093119,0.5164956867694854,13,-0.6640078930842874,0.0317135183846427,0.9984047358505724,0.8962043223806129,20.82412573538871,16.0,0.0,0.0,,0.0,16.0,,,20.82412573538871,,,,,,,,,False,False,needs_period_search,465,0.396125,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.7553717494010925,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
51,EPIC_211980366,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.933; triage_score_global=-0.6264; triage_step_score=0.1472; triage_whiteness_score=0.9758; best_shape_score=0.7981; best_depth_snr=4.645; n_events=66; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6801668731495174,0.6801668731495174,0.9329875111579896,0.9140605529149374,0.854583466053009,13,-0.6263811351836274,0.147162300536587,0.9758286811101764,0.7981391706601496,4.645146976687128,66.0,0.0,0.0,,0.0,66.0,,,4.645146976687128,,,,,,,,,False,False,needs_period_search,617,0.335037,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.9329875111579895,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
52,EPIC_211945592,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.6816; triage_score_global=-0.6645; triage_step_score=0.03712; triage_whiteness_score=0.9987; best_shape_score=0.8653; best_depth_snr=178.5; n_events=25; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6791424709002176,0.6791424709002176,0.6816451549530029,0.6610283056894938,0.5556680887937546,13,-0.6644944862472204,0.0371204585762133,0.9986966917483322,0.8652584783946062,178.5280967834526,25.0,0.0,0.0,,0.0,25.0,,,178.5280967834526,,,,,,,,,False,False,needs_period_search,88,0.6085,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.6816451549530029,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
53,EPIC_211980688,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.8109; triage_score_global=-0.6659; triage_step_score=0.01672; triage_whiteness_score=0.9995; best_shape_score=0.764; best_depth_snr=47.35; n_events=24; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6790101421582988,0.6790101421582988,0.8109222054481506,0.7580698529879252,0.6860152304172515,427,-0.6659110596527742,0.0167238849405911,0.9995466357916644,0.7639699504190769,47.34559991099729,24.0,0.0,0.0,,0.0,24.0,,,47.34559991099729,,,,,,,,,False,False,needs_period_search,263,0.522081,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.8109222054481506,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
