epic_id,source_batch,best_period_days,stage_g_final_recommendation,final_recommendation,stage_f_label,stage_h_label,visual_label,final_candidate_status,review_bin,status_reason,visual_notes,reviewer,reviewed_at,recommended_next_action,stage_h_notes,phase_0_folded_path,validation_summary_json_path,stage_f_closed_45_approved_ledger_status,stage_f_closed_45_ledger_priority,stage_f_closed_45_evidence_summary,stage_f_closed_45_caveats,stage_f_closed_45_ledger_change_type,stage_g_v2_support_tier,stage_g_v2_calibrated_score,stage_g_v2_annotation_only,stage_h_status,stage_h_training_label_v3,stage_h_science_binary_v3,stage_h_ledger_status,stage_h_ledger_priority,stage_h_reason,stage_h_reviewed_at,stage_h_reviewer,stage_h_previous_final_candidate_status,stage_h_previous_final_recommendation,stage_h_previous_training_label_v3,stage_h_previous_science_binary_v3
EPIC_211839462,manual_stage_i_post_repair_review,5.21937,,uncertain_hold,stage_f_hold,,high_oot_variability,keep_hold_for_variability_review,manual_stage_i_post_repair_review,"Odd/even depth ratio is reasonably balanced at 0.88, but OOT variability to depth is very high at 8.20x, so the signal is not clean enough for candidate promotion. ledger_update=yes; training_update=no; training_label=do_not_train_yet","Human manual Stage I post-repair review decision; not an AutoVet automatic promotion. Odd/even depth ratio is reasonably balanced at 0.88, but OOT variability to depth is very high at 8.20x, so the signal is not clean enough for candidate promotion.",OC,2026-05-12,keep_hold_for_variability_review,high_oot_variability,plots\k2_batch\stage_i_autovet_v1_hold_batch1\period_support_repair_validation\EPIC_211839462\phase_0_folded.png,plots\k2_batch\stage_i_autovet_v1_hold_batch1\period_support_repair_validation\EPIC_211839462\validation_summary.json,uncertain_hold,keep_hold_for_variability_review,label=uncertain_hold; source_status=keep_hold_for_variability_review; source=manual_stage_i_post_repair_review; review_source=manual_human_review; period=5.21937 d; SNR=6.365967499407254; odd_even_depth_ratio=0.885687441512172; oot_variability_to_depth=8.203210125111534; duration_hours=4.168054384819697; candidate_caveat=high_oot_variability; training_update=no; training_label=do_not_train_yet,high_oot_variability,update,,,TRUE,,do_not_train_yet,,keep_hold_for_variability_review,uncertain_hold,"Human manual Stage I post-repair review decision; not an AutoVet automatic promotion. Odd/even depth ratio is reasonably balanced at 0.88, but OOT variability to depth is very high at 8.20x, so the signal is not clean enough for candidate promotion.",2026-05-12,OC,,,,
EPIC_211682657,manual_stage_i_post_repair_review,3.13788,,candidate_like,stage_f_hold,,secondary_or_alias_review_required,promote_to_stage_g,manual_stage_i_post_repair_review,"Post-repair signal is strong enough for Stage G with SNR=5.97, OOT/depth=0.452, odd_even_depth_ratio=0.857, and duration=4.66 hours, but requires caveat review because secondary_to_primary_depth_ratio=0.573 and alias_risk=moderate. ledger_update=yes; training_update=no; training_label=do_not_train_yet","Human manual Stage I post-repair review decision; not an AutoVet automatic promotion. Post-repair signal is strong enough for Stage G with SNR=5.97, OOT/depth=0.452, odd_even_depth_ratio=0.857, and duration=4.66 hours, but requires caveat review because secondary_to_primary_depth_ratio=0.573 and alias_risk=moderate.",OC,2026-05-12,promote_to_stage_g,secondary_or_alias_review_required,plots\k2_batch\stage_i_autovet_v1_hold_batch1\period_support_repair_validation\EPIC_211682657\phase_0_folded.png,plots\k2_batch\stage_i_autovet_v1_hold_batch1\period_support_repair_validation\EPIC_211682657\validation_summary.json,candidate_with_caveat,promote_to_stage_g,label=candidate_like; source_status=promote_to_stage_g; source=manual_stage_i_post_repair_review; review_source=manual_human_review; period=3.13788 d; SNR=5.969657743598585; odd_even_depth_ratio=0.8568914463862108; oot_variability_to_depth=0.4515934156357812; duration_hours=4.658450241840908; candidate_caveat=secondary_or_alias_review_required; training_update=no; training_label=do_not_train_yet,secondary_or_alias_review_required,update,,,TRUE,,do_not_train_yet,,promote_to_stage_g,candidate_with_caveat,"Human manual Stage I post-repair review decision; not an AutoVet automatic promotion. Post-repair signal is strong enough for Stage G with SNR=5.97, OOT/depth=0.452, odd_even_depth_ratio=0.857, and duration=4.66 hours, but requires caveat review because secondary_to_primary_depth_ratio=0.573 and alias_risk=moderate.",2026-05-12,OC,,,,
EPIC_200008831,manual_vetting_batch_64,6.109175422134285,,do_not_promote_to_stage_g,,binary_system,binary_system,binary_system,manual_vetting_batch_64,Strong odd/even depth mismatch with ratio 0.350; high half-period alias risk; Stage F likely EB; noisy/unstable morphology; not planet-like.,Strong odd/even depth mismatch with ratio 0.350; high half-period alias risk; Stage F likely EB; noisy/unstable morphology; not planet-like.,user_provided_manual_review,2026-05-19,reject_from_candidate_pipeline,Strong odd/even depth mismatch with ratio 0.350; high half-period alias risk; Stage F likely EB; noisy/unstable morphology; not planet-like.,,,,,,,,,,,binary_system,false_positive_eb_or_variable,not_science_like,do_not_promote_to_stage_g,false_positive_eb_or_variable,Strong odd/even depth mismatch with ratio 0.350; high half-period alias risk; Stage F likely EB; noisy/unstable morphology; not planet-like.,2026-05-19,user_provided_manual_review,,,,
EPIC_200008924,manual_vetting_batch_64,2.9421663436151,,do_not_promote_to_stage_g,,uncertain_hold,uncertain_hold,uncertain_hold,manual_vetting_batch_64,"Weak primary SNR and Stage F rejected due to insignificant cached folded transit, but odd/even is not severe and no secondary eclipse is detected; hold for recheck rather than hard reject.","Weak primary SNR and Stage F rejected due to insignificant cached folded transit, but odd/even is not severe and no secondary eclipse is detected; hold for recheck rather than hard reject.",user_provided_manual_review,2026-05-19,keep_hold_for_recheck,"Weak primary SNR and Stage F rejected due to insignificant cached folded transit, but odd/even is not severe and no secondary eclipse is detected; hold for recheck rather than hard reject.",,,,,,,,,,,uncertain_hold,uncertain_hold,unresolved,do_not_promote_to_stage_g,excluded_uncertain_hold,"Weak primary SNR and Stage F rejected due to insignificant cached folded transit, but odd/even is not severe and no secondary eclipse is detected; hold for recheck rather than hard reject.",2026-05-19,user_provided_manual_review,,,,
EPIC_211549072,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,noise_or_artifact,noise_or_artifact,noise_or_artifact,manual_vetting_batch_64,"Manual plot review does not show a convincing transit-like signal despite very high CNN morphology score. The numerical diagnostics are also unfavorable: shallow primary depth, modest primary SNR around 6.92, very long duration around 7.85 hours for P=1.20d, strong odd/even mismatch with ratio about 0.472 and explicit delta about 0.675, and half-period alias support. Stage F held the object as ambiguous, but manual review overrides the CNN morphology-positive score because the dips are not visually convincing and the signal is not planet-like.","Manual plot review does not show a convincing transit-like signal despite very high CNN morphology score. The numerical diagnostics are also unfavorable: shallow primary depth, modest primary SNR around 6.92, very long duration around 7.85 hours for P=1.20d, strong odd/even mismatch with ratio about 0.472 and explicit delta about 0.675, and half-period alias support. Stage F held the object as ambiguous, but manual review overrides the CNN morphology-positive score because the dips are not visually convincing and the signal is not planet-like.",user_provided_manual_review,2026-05-20,reject_from_candidate_pipeline,"Manual plot review does not show a convincing transit-like signal despite very high CNN morphology score. The numerical diagnostics are also unfavorable: shallow primary depth, modest primary SNR around 6.92, very long duration around 7.85 hours for P=1.20d, strong odd/even mismatch with ratio about 0.472 and explicit delta about 0.675, and half-period alias support. Stage F held the object as ambiguous, but manual review overrides the CNN morphology-positive score because the dips are not visually convincing and the signal is not planet-like.",,,,,,,,,,,noise_or_artifact,negative_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_noise_or_artifact,"Manual plot review does not show a convincing transit-like signal despite very high CNN morphology score. The numerical diagnostics are also unfavorable: shallow primary depth, modest primary SNR around 6.92, very long duration around 7.85 hours for P=1.20d, strong odd/even mismatch with ratio about 0.472 and explicit delta about 0.675, and half-period alias support. Stage F held the object as ambiguous, but manual review overrides the CNN morphology-positive score because the dips are not visually convincing and the signal is not planet-like.",2026-05-20,user_provided_manual_review,,,,
EPIC_211995966,manual_vetting_batch_64,1.144172771171725,,do_not_promote_to_stage_g,,reject_as_noise_or_artifact,reject_as_noise_or_artifact,reject_as_noise_or_artifact,manual_vetting_batch_64,"Weird / ambiguous noise: something but nothing. Stage F already rejected it because primary transit depth is not significant in cached folded light curve. Primary SNR is very weak: 2.73. Event support is thin: event_family_count = 3. Alias risk = moderate. Odd/even is good: ratio = 0.952, but weak primary detection dominates. CNN score = 0.879 is morphology-only and does not override Stage F rejection.","Weird / ambiguous noise: something but nothing. Stage F already rejected it because primary transit depth is not significant in cached folded light curve. Primary SNR is very weak: 2.73. Event support is thin: event_family_count = 3. Alias risk = moderate. Odd/even is good: ratio = 0.952, but weak primary detection dominates. CNN score = 0.879 is morphology-only and does not override Stage F rejection.",user_provided_manual_review,2026-06-01,reject,"Weird / ambiguous noise: something but nothing. Stage F already rejected it because primary transit depth is not significant in cached folded light curve. Primary SNR is very weak: 2.73. Event support is thin: event_family_count = 3. Alias risk = moderate. Odd/even is good: ratio = 0.952, but weak primary detection dominates. CNN score = 0.879 is morphology-only and does not override Stage F rejection.",,,,,,,,,,,reject_as_noise_or_artifact,negative_reject_as_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_reject_as_noise_or_artifact,"Weird / ambiguous noise: something but nothing. Stage F already rejected it because primary transit depth is not significant in cached folded light curve. Primary SNR is very weak: 2.73. Event support is thin: event_family_count = 3. Alias risk = moderate. Odd/even is good: ratio = 0.952, but weak primary detection dominates. CNN score = 0.879 is morphology-only and does not override Stage F rejection.",2026-06-01,user_provided_manual_review,,,,
EPIC_211805860,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,uncertain_hold,uncertain_hold,uncertain_hold,manual_vetting_batch_64,"Manual review keeps this as a cautious hold despite Stage F rejection. Odd/even consistency is good with ratio about 0.957 and explicit delta about 0.044, there is no detected secondary eclipse, the duration is plausible at about 3.43 hours for P=4.14d, and the period source is saved_validation_period. However primary SNR is weak around 4.67, Stage F rejected because the primary transit depth is not significant in the cached folded light curve, and OOT variability is very high at about 1.48x transit depth. Keep as uncertain hold pending OOT detrending review and Stage F period/depth validation rather than promote.","Manual review keeps this as a cautious hold despite Stage F rejection. Odd/even consistency is good with ratio about 0.957 and explicit delta about 0.044, there is no detected secondary eclipse, the duration is plausible at about 3.43 hours for P=4.14d, and the period source is saved_validation_period. However primary SNR is weak around 4.67, Stage F rejected because the primary transit depth is not significant in the cached folded light curve, and OOT variability is very high at about 1.48x transit depth. Keep as uncertain hold pending OOT detrending review and Stage F period/depth validation rather than promote.",user_provided_manual_review,2026-05-22,keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,"Manual review keeps this as a cautious hold despite Stage F rejection. Odd/even consistency is good with ratio about 0.957 and explicit delta about 0.044, there is no detected secondary eclipse, the duration is plausible at about 3.43 hours for P=4.14d, and the period source is saved_validation_period. However primary SNR is weak around 4.67, Stage F rejected because the primary transit depth is not significant in the cached folded light curve, and OOT variability is very high at about 1.48x transit depth. Keep as uncertain hold pending OOT detrending review and Stage F period/depth validation rather than promote.",,,,,,,,,,,uncertain_hold,uncertain_hold,unresolved,do_not_promote_to_stage_g,excluded_uncertain_hold,"Manual review keeps this as a cautious hold despite Stage F rejection. Odd/even consistency is good with ratio about 0.957 and explicit delta about 0.044, there is no detected secondary eclipse, the duration is plausible at about 3.43 hours for P=4.14d, and the period source is saved_validation_period. However primary SNR is weak around 4.67, Stage F rejected because the primary transit depth is not significant in the cached folded light curve, and OOT variability is very high at about 1.48x transit depth. Keep as uncertain hold pending OOT detrending review and Stage F period/depth validation rather than promote.",2026-05-22,user_provided_manual_review,,,,
EPIC_211730838,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,binary_system,binary_system,binary_system,manual_vetting_batch_64,"Strong coherent eclipsing signal with excellent odd/even consistency, ratio about 0.996 and explicit delta about 0.004, many repeated events, saved validation period support, low alias risk, and no significant secondary eclipse. However the primary depth is extremely large at about 0.099, implying radius ratio about 0.315, which is too deep for a typical planet-like candidate and is more consistent with an eclipsing binary, stellar companion, or blend. OOT variability is also non-trivial at about 0.27x transit depth. Reject from the planet candidate pipeline, but keep as a real eclipsing-signal / binary-system case rather than noise.","Strong coherent eclipsing signal with excellent odd/even consistency, ratio about 0.996 and explicit delta about 0.004, many repeated events, saved validation period support, low alias risk, and no significant secondary eclipse. However the primary depth is extremely large at about 0.099, implying radius ratio about 0.315, which is too deep for a typical planet-like candidate and is more consistent with an eclipsing binary, stellar companion, or blend. OOT variability is also non-trivial at about 0.27x transit depth. Reject from the planet candidate pipeline, but keep as a real eclipsing-signal / binary-system case rather than noise.",user_provided_manual_review,2026-05-22,reject_from_candidate_pipeline_but_keep_as_real_eclipsing_signal,"Strong coherent eclipsing signal with excellent odd/even consistency, ratio about 0.996 and explicit delta about 0.004, many repeated events, saved validation period support, low alias risk, and no significant secondary eclipse. However the primary depth is extremely large at about 0.099, implying radius ratio about 0.315, which is too deep for a typical planet-like candidate and is more consistent with an eclipsing binary, stellar companion, or blend. OOT variability is also non-trivial at about 0.27x transit depth. Reject from the planet candidate pipeline, but keep as a real eclipsing-signal / binary-system case rather than noise.",,,,,,,,,,,binary_system,false_positive_eb_or_variable,not_science_like,do_not_promote_to_stage_g,false_positive_eb_or_variable,"Strong coherent eclipsing signal with excellent odd/even consistency, ratio about 0.996 and explicit delta about 0.004, many repeated events, saved validation period support, low alias risk, and no significant secondary eclipse. However the primary depth is extremely large at about 0.099, implying radius ratio about 0.315, which is too deep for a typical planet-like candidate and is more consistent with an eclipsing binary, stellar companion, or blend. OOT variability is also non-trivial at about 0.27x transit depth. Reject from the planet candidate pipeline, but keep as a real eclipsing-signal / binary-system case rather than noise.",2026-05-22,user_provided_manual_review,,,,
EPIC_211586814,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,binary_system,binary_system,binary_system,manual_vetting_batch_64,"Signal has decent primary SNR, but diagnostics are EB-like rather than planet-like. Odd/even depth consistency is poor, with ratio about 0.538 and explicit delta about 0.600. The period is very short at P=0.504d with a relatively long duration of about 3.68 hours, and there is strong half-period alias support. Stage F already held it as ambiguous due to odd/even risk. Reject from candidate pipeline as likely binary/alias-contaminated despite morphology-positive CNN score and no detected secondary eclipse.","Signal has decent primary SNR, but diagnostics are EB-like rather than planet-like. Odd/even depth consistency is poor, with ratio about 0.538 and explicit delta about 0.600. The period is very short at P=0.504d with a relatively long duration of about 3.68 hours, and there is strong half-period alias support. Stage F already held it as ambiguous due to odd/even risk. Reject from candidate pipeline as likely binary/alias-contaminated despite morphology-positive CNN score and no detected secondary eclipse.",user_provided_manual_review,2026-05-20,reject_from_candidate_pipeline,"Signal has decent primary SNR, but diagnostics are EB-like rather than planet-like. Odd/even depth consistency is poor, with ratio about 0.538 and explicit delta about 0.600. The period is very short at P=0.504d with a relatively long duration of about 3.68 hours, and there is strong half-period alias support. Stage F already held it as ambiguous due to odd/even risk. Reject from candidate pipeline as likely binary/alias-contaminated despite morphology-positive CNN score and no detected secondary eclipse.",,,,,,,,,,,binary_system,false_positive_eb_or_variable,not_science_like,do_not_promote_to_stage_g,false_positive_eb_or_variable,"Signal has decent primary SNR, but diagnostics are EB-like rather than planet-like. Odd/even depth consistency is poor, with ratio about 0.538 and explicit delta about 0.600. The period is very short at P=0.504d with a relatively long duration of about 3.68 hours, and there is strong half-period alias support. Stage F already held it as ambiguous due to odd/even risk. Reject from candidate pipeline as likely binary/alias-contaminated despite morphology-positive CNN score and no detected secondary eclipse.",2026-05-20,user_provided_manual_review,,,,
EPIC_212020442,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,reject_as_noise_or_artifact,reject_as_noise_or_artifact,reject_as_noise_or_artifact,manual_vetting_batch_64,"Manual review indicates no convincing period / period solution not trustworthy. Primary depth is shallow: 0.000683. SNR is weak: 7.60. Odd/even only moderate: ratio = 0.815. Alias risk = moderate. Strong alternate-period support: alias_best_period_days = 11.768625, support_ratio = 0.875. Master next action was run_period_search_before_label_update. Treat as period failure / noise, not candidate.","Manual review indicates no convincing period / period solution not trustworthy. Primary depth is shallow: 0.000683. SNR is weak: 7.60. Odd/even only moderate: ratio = 0.815. Alias risk = moderate. Strong alternate-period support: alias_best_period_days = 11.768625, support_ratio = 0.875. Master next action was run_period_search_before_label_update. Treat as period failure / noise, not candidate.",user_provided_manual_review,2026-06-01,reject,"Manual review indicates no convincing period / period solution not trustworthy. Primary depth is shallow: 0.000683. SNR is weak: 7.60. Odd/even only moderate: ratio = 0.815. Alias risk = moderate. Strong alternate-period support: alias_best_period_days = 11.768625, support_ratio = 0.875. Master next action was run_period_search_before_label_update. Treat as period failure / noise, not candidate.",,,,,,,,,,,reject_as_noise_or_artifact,negative_reject_as_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_reject_as_noise_or_artifact,"Manual review indicates no convincing period / period solution not trustworthy. Primary depth is shallow: 0.000683. SNR is weak: 7.60. Odd/even only moderate: ratio = 0.815. Alias risk = moderate. Strong alternate-period support: alias_best_period_days = 11.768625, support_ratio = 0.875. Master next action was run_period_search_before_label_update. Treat as period failure / noise, not candidate.",2026-06-01,user_provided_manual_review,,,,
EPIC_211409713,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,uncertain_hold,uncertain_hold,uncertain_hold,manual_vetting_batch_64,"Strong and clean folded transit morphology with high primary SNR, plausible depth, short duration, low OOT variability relative to depth, and no significant secondary eclipse. However odd/even is unavailable and alias risk is moderate, with stronger support at the double-period alias, so keep as uncertain hold pending Stage F period/odd-even validation rather than direct candidate promotion.","Strong and clean folded transit morphology with high primary SNR, plausible depth, short duration, low OOT variability relative to depth, and no significant secondary eclipse. However odd/even is unavailable and alias risk is moderate, with stronger support at the double-period alias, so keep as uncertain hold pending Stage F period/odd-even validation rather than direct candidate promotion.",user_provided_manual_review,2026-05-19,promote_to_stage_f_period_validation,"Strong and clean folded transit morphology with high primary SNR, plausible depth, short duration, low OOT variability relative to depth, and no significant secondary eclipse. However odd/even is unavailable and alias risk is moderate, with stronger support at the double-period alias, so keep as uncertain hold pending Stage F period/odd-even validation rather than direct candidate promotion.",,,,,,,,,,,uncertain_hold,uncertain_hold,unresolved,do_not_promote_to_stage_g,excluded_uncertain_hold,"Strong and clean folded transit morphology with high primary SNR, plausible depth, short duration, low OOT variability relative to depth, and no significant secondary eclipse. However odd/even is unavailable and alias risk is moderate, with stronger support at the double-period alias, so keep as uncertain hold pending Stage F period/odd-even validation rather than direct candidate promotion.",2026-05-19,user_provided_manual_review,,,,
EPIC_211429653,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,noise_or_artifact,noise_or_artifact,noise_or_artifact,manual_vetting_batch_64,"Stage F already rejects the signal because the primary transit depth is not significant in the cached folded light curve. Primary SNR is weak at about 3.25, the event count is low, and the period is very short at P=0.507d with a long apparent duration of about 5.88 hours. Odd/even is also severely inconsistent with ratio about 0.247 and explicit delta about 1.47, so the morphology is not reliable for planet promotion despite CNN morphology-positive scoring.","Stage F already rejects the signal because the primary transit depth is not significant in the cached folded light curve. Primary SNR is weak at about 3.25, the event count is low, and the period is very short at P=0.507d with a long apparent duration of about 5.88 hours. Odd/even is also severely inconsistent with ratio about 0.247 and explicit delta about 1.47, so the morphology is not reliable for planet promotion despite CNN morphology-positive scoring.",user_provided_manual_review,2026-05-19,reject_from_candidate_pipeline,"Stage F already rejects the signal because the primary transit depth is not significant in the cached folded light curve. Primary SNR is weak at about 3.25, the event count is low, and the period is very short at P=0.507d with a long apparent duration of about 5.88 hours. Odd/even is also severely inconsistent with ratio about 0.247 and explicit delta about 1.47, so the morphology is not reliable for planet promotion despite CNN morphology-positive scoring.",,,,,,,,,,,noise_or_artifact,negative_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_noise_or_artifact,"Stage F already rejects the signal because the primary transit depth is not significant in the cached folded light curve. Primary SNR is weak at about 3.25, the event count is low, and the period is very short at P=0.507d with a long apparent duration of about 5.88 hours. Odd/even is also severely inconsistent with ratio about 0.247 and explicit delta about 1.47, so the morphology is not reliable for planet promotion despite CNN morphology-positive scoring.",2026-05-19,user_provided_manual_review,,,,
EPIC_211952381,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,reject_as_noise_or_artifact,reject_as_noise_or_artifact,reject_as_noise_or_artifact,manual_vetting_batch_64,"Manual review suggests noise / possible EB-like morphology. Stage F already held it due to poor visual/metric confidence. Primary depth = 0.001463. SNR = 18.06. Odd/even is weak: ratio = 0.717. OOT variability is high: oot_variability_to_depth = 0.355. Period source = saved_validation_period, but metrics and visual confidence still fail. Reject despite saved period support.","Manual review suggests noise / possible EB-like morphology. Stage F already held it due to poor visual/metric confidence. Primary depth = 0.001463. SNR = 18.06. Odd/even is weak: ratio = 0.717. OOT variability is high: oot_variability_to_depth = 0.355. Period source = saved_validation_period, but metrics and visual confidence still fail. Reject despite saved period support.",user_provided_manual_review,2026-05-28,reject,"Manual review suggests noise / possible EB-like morphology. Stage F already held it due to poor visual/metric confidence. Primary depth = 0.001463. SNR = 18.06. Odd/even is weak: ratio = 0.717. OOT variability is high: oot_variability_to_depth = 0.355. Period source = saved_validation_period, but metrics and visual confidence still fail. Reject despite saved period support.",,,,,,,,,,,reject_as_noise_or_artifact,negative_reject_as_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_reject_as_noise_or_artifact,"Manual review suggests noise / possible EB-like morphology. Stage F already held it due to poor visual/metric confidence. Primary depth = 0.001463. SNR = 18.06. Odd/even is weak: ratio = 0.717. OOT variability is high: oot_variability_to_depth = 0.355. Period source = saved_validation_period, but metrics and visual confidence still fail. Reject despite saved period support.",2026-05-28,user_provided_manual_review,,,,
EPIC_211991001,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,reject_as_noise_or_artifact,reject_as_noise_or_artifact,reject_as_noise_or_artifact,manual_vetting_batch_64,"Formidable noise / false-positive-like signal. Large depth = 0.016837, but SNR only 7.02. Very short period: 0.52685 d. Duration = 6.37 h, about half the orbital period. Odd/even imperfect: ratio = 0.764. Alias risk = moderate. Half-period alias support is perfect: support_ratio = 1.0. Large radius ratio estimate = 0.130. Saved period exists, but Stage F already held due to ambiguous checks.","Formidable noise / false-positive-like signal. Large depth = 0.016837, but SNR only 7.02. Very short period: 0.52685 d. Duration = 6.37 h, about half the orbital period. Odd/even imperfect: ratio = 0.764. Alias risk = moderate. Half-period alias support is perfect: support_ratio = 1.0. Large radius ratio estimate = 0.130. Saved period exists, but Stage F already held due to ambiguous checks.",user_provided_manual_review,2026-06-01,reject,"Formidable noise / false-positive-like signal. Large depth = 0.016837, but SNR only 7.02. Very short period: 0.52685 d. Duration = 6.37 h, about half the orbital period. Odd/even imperfect: ratio = 0.764. Alias risk = moderate. Half-period alias support is perfect: support_ratio = 1.0. Large radius ratio estimate = 0.130. Saved period exists, but Stage F already held due to ambiguous checks.",,,,,,,,,,,reject_as_noise_or_artifact,negative_reject_as_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_reject_as_noise_or_artifact,"Formidable noise / false-positive-like signal. Large depth = 0.016837, but SNR only 7.02. Very short period: 0.52685 d. Duration = 6.37 h, about half the orbital period. Odd/even imperfect: ratio = 0.764. Alias risk = moderate. Half-period alias support is perfect: support_ratio = 1.0. Large radius ratio estimate = 0.130. Saved period exists, but Stage F already held due to ambiguous checks.",2026-06-01,user_provided_manual_review,,,,
EPIC_211920612,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,reject_as_noise_or_artifact,reject_as_noise_or_artifact,reject_as_noise_or_artifact,manual_vetting_batch_64,"Strong dip-like morphology, but physically broken. Period = 0.62108 d / 14.91 h. Transit duration = 1.8695 d / 44.87 h, longer than the orbital period. Severe odd/even mismatch: odd_even_depth_ratio = 0.304. CNN score = 0.823 is morphology-only and should not rescue it.","Strong dip-like morphology, but physically broken. Period = 0.62108 d / 14.91 h. Transit duration = 1.8695 d / 44.87 h, longer than the orbital period. Severe odd/even mismatch: odd_even_depth_ratio = 0.304. CNN score = 0.823 is morphology-only and should not rescue it.",user_provided_manual_review,2026-05-25,reject,"Strong dip-like morphology, but physically broken. Period = 0.62108 d / 14.91 h. Transit duration = 1.8695 d / 44.87 h, longer than the orbital period. Severe odd/even mismatch: odd_even_depth_ratio = 0.304. CNN score = 0.823 is morphology-only and should not rescue it.",,,,,,,,,,,reject_as_noise_or_artifact,negative_reject_as_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_reject_as_noise_or_artifact,"Strong dip-like morphology, but physically broken. Period = 0.62108 d / 14.91 h. Transit duration = 1.8695 d / 44.87 h, longer than the orbital period. Severe odd/even mismatch: odd_even_depth_ratio = 0.304. CNN score = 0.823 is morphology-only and should not rescue it.",2026-05-25,user_provided_manual_review,,,,
EPIC_211569404,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,noise_or_artifact,noise_or_artifact,noise_or_artifact,manual_vetting_batch_64,"Manual review does not find a convincing planet-like signal. The primary depth is shallow, primary SNR is only modest around 8.34, and the period is very short at P=0.600d with a relatively long duration around 3.19 hours. Odd/even consistency is poor, with ratio about 0.700 and explicit delta about 0.353, and there is half-period alias support despite low formal alias risk. Stage F kept this only as a secondary-queue hold, so reject as noise/artifact rather than continue holding.","Manual review does not find a convincing planet-like signal. The primary depth is shallow, primary SNR is only modest around 8.34, and the period is very short at P=0.600d with a relatively long duration around 3.19 hours. Odd/even consistency is poor, with ratio about 0.700 and explicit delta about 0.353, and there is half-period alias support despite low formal alias risk. Stage F kept this only as a secondary-queue hold, so reject as noise/artifact rather than continue holding.",user_provided_manual_review,2026-05-20,reject_from_candidate_pipeline,"Manual review does not find a convincing planet-like signal. The primary depth is shallow, primary SNR is only modest around 8.34, and the period is very short at P=0.600d with a relatively long duration around 3.19 hours. Odd/even consistency is poor, with ratio about 0.700 and explicit delta about 0.353, and there is half-period alias support despite low formal alias risk. Stage F kept this only as a secondary-queue hold, so reject as noise/artifact rather than continue holding.",,,,,,,,,,,noise_or_artifact,negative_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_noise_or_artifact,"Manual review does not find a convincing planet-like signal. The primary depth is shallow, primary SNR is only modest around 8.34, and the period is very short at P=0.600d with a relatively long duration around 3.19 hours. Odd/even consistency is poor, with ratio about 0.700 and explicit delta about 0.353, and there is half-period alias support despite low formal alias risk. Stage F kept this only as a secondary-queue hold, so reject as noise/artifact rather than continue holding.",2026-05-20,user_provided_manual_review,,,,
EPIC_211529191,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,noise_or_artifact,noise_or_artifact,noise_or_artifact,manual_vetting_batch_64,"Very shallow signal with weak/modest primary SNR around 4.62 and limited event support. Odd/even consistency is acceptable but not especially strong, and there is no secondary eclipse, but the period source is event-spacing fallback with many candidate periods and no convincing planet-like evidence beyond morphology-positive CNN scoring. Reject as noise/artifact rather than continue holding.","Very shallow signal with weak/modest primary SNR around 4.62 and limited event support. Odd/even consistency is acceptable but not especially strong, and there is no secondary eclipse, but the period source is event-spacing fallback with many candidate periods and no convincing planet-like evidence beyond morphology-positive CNN scoring. Reject as noise/artifact rather than continue holding.",user_provided_manual_review,2026-05-20,reject_from_candidate_pipeline,"Very shallow signal with weak/modest primary SNR around 4.62 and limited event support. Odd/even consistency is acceptable but not especially strong, and there is no secondary eclipse, but the period source is event-spacing fallback with many candidate periods and no convincing planet-like evidence beyond morphology-positive CNN scoring. Reject as noise/artifact rather than continue holding.",,,,,,,,,,,noise_or_artifact,negative_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_noise_or_artifact,"Very shallow signal with weak/modest primary SNR around 4.62 and limited event support. Odd/even consistency is acceptable but not especially strong, and there is no secondary eclipse, but the period source is event-spacing fallback with many candidate periods and no convincing planet-like evidence beyond morphology-positive CNN scoring. Reject as noise/artifact rather than continue holding.",2026-05-20,user_provided_manual_review,,,,
